MetaboliteId	ClusterId
330	250514
331	250514
1114461	260431
262473	250511
786753	250505
334	250508
393544	262179
1179996	262181
983361	263642
393545	262180
262485	250498
1179968	251616
1442117	266312
1179974	262175
1311041	250502
1179973	261326
131418	262316
262493	250498
1179979	262175
524630	250519
1180018	262173
1180016	262177
262503	250482
786799	250483
524652	250481
262511	250482
1180030	262173
367	250508
1114494	260428
1311076	250476
852349	263668
369	250508
1114464	260425
1180003	262181
131440	252656
393588	262180
786814	250479
1180007	251618
1114470	260425
1180005	262176
1114473	260428
393598	262215
1180010	262177
378	250470
524658	250481
379	250470
1180009	265374
786801	250483
393592	262215
262535	250473
524684	250464
391	250467
393601	262208
392	250467
1311133	250457
262543	250473
1180057	262207
399	250461
400	250461
1114497	260428
917918	255888
786845	250479
1048961	250575
393620	262208
1180032	262204
786847	250479
917917	262203
1114501	260422
393618	262208
1180038	262204
406	250577
1048967	250575
917911	262203
524690	250464
1114506	260422
393626	262206
1180045	251608
1114547	260419
1114549	260419
1180086	262205
1180087	248947
1114553	260416
1573300	250549
983456	252545
524728	250565
1180067	262207
917949	262199
1311143	250457
436	250577
1573292	250567
524733	250561
262579	250563
524735	250557
262588	250563
1180074	251387
441	250559
917943	262199
393660	262206
524722	250565
917941	265202
1180079	262205
786892	250553
1180114	257750
786893	250553
524747	250555
786895	250546
1114581	260413
524748	250555
917963	262196
393664	262206
1114582	260413
1114585	260411
1049048	260880
524741	250557
917982	262202
917983	262202
1180096	248947
983517	261828
917978	262200
1573324	260882
983514	258967
1114567	260416
393680	262241
393681	262241
786907	260881
1180101	260626
1114571	260413
1180104	257748
393690	262244
1180110	262243
1180108	257731
393689	262244
393702	262235
917998	262233
1114608	260411
393703	262235
917999	262233
524778	260884
1180144	257821
484	250559
1114613	250813
917995	256807
983528	262952
488	260883
917990	262239
983527	261427
1114616	260460
393711	262237
983525	252150
262639	260886
262632	260886
786912	260881
786914	260881
983521	251366
393705	262237
917985	262239
393719	262225
786941	260885
852476	260459
498	260883
918012	264171
1573354	260888
786943	260885
393714	262225
918011	262221
502	260887
852475	266739
1180138	257719
1114602	260411
262648	260889
786928	260885
1180142	257930
918000	262231
1573350	261001
1180179	261984
1114643	260457
393733	261982
918026	266516
262657	260889
1049109	261000
1114646	260455
918025	261987
520	260887
262669	261003
1114651	260455
852487	260453
524	261002
1114654	260451
1180162	249372
262677	261003
530	261002
533	261005
1180167	257747
1180170	261985
1114632	260460
918039	261976
852503	260449
1114634	260460
918037	261973
1114637	263602
1573380	261004
1114638	260457
786963	261007
1180173	261980
1573433	261006
548	261005
1114676	260447
262689	261009
550	261005
524846	260884
393761	261978
1114681	260447
983591	251334
1114683	260445
918052	261965
1180216	261962
1573426	261008
555	261019
786976	261007
1442362	265694
557	261011
262698	261009
393768	262035
786978	261007
918076	262030
1311270	261010
852537	260443
565	261011
524861	261013
1049125	261000
1573421	261012
1180196	257833
567	261011
568	261015
393790	262028
1180203	262034
852532	260443
1114667	260451
1180200	257827
918066	262032
1180207	257963
574	261015
1114670	260451
918065	256786
852530	260481
576	261014
1573464	261017
1114707	260478
852559	260480
918093	262022
1180241	262019
852558	260480
983628	251334
1573468	261016
1180244	262026
1114710	260476
918086	253353
1180250	262026
918087	262022
1114715	260476
66122	252014
1114718	260474
1180226	261962
393815	262024
1114691	260445
393812	262007
1114693	260445
524892	261018
1573452	261029
852569	260472
393811	262007
524894	261018
918104	262084
852570	260472
1180235	262019
852563	260470
1114702	260478
524908	261028
852581	260468
393839	262083
787045	261021
852580	260468
918116	262084
787047	261021
852582	260466
1114723	260474
852606	260464
1180262	250173
852601	260509
852600	260509
1114727	260508
524926	261020
1180265	263532
983668	251337
983667	251337
1180269	263636
524936	261023
852623	260464
918157	263481
787081	261022
1311390	261025
983685	258897
787079	261022
1180318	262077
66189	252015
1573527	261024
787103	261027
983705	257832
1573519	261026
1573504	261037
524945	261039
393882	262075
852627	260506
983727	250342
66208	259466
852652	260504
852655	253497
393890	261925
1180343	262081
852651	260504
524960	261039
787109	261038
524962	261039
1573556	261031
787106	261030
1180348	262081
1311418	261033
787107	261030
852664	260502
1180325	262077
787124	261038
852661	260500
983735	251339
787126	261038
1180328	262077
1573538	261032
852658	265441
1573592	261035
525006	261034
1573587	261036
1311449	260967
983746	251339
718	261014
720	261014
852701	254706
723	260966
1049283	260969
918234	262079
1573580	260968
66263	260497
918233	262079
852692	263013
852691	263013
736	260966
852718	260494
1114868	260491
1180404	262068
983785	254844
393953	262064
787174	260961
852710	260494
1180414	262068
1049341	260960
1114879	260491
752	260963
753	260963
1180387	253536
1573609	260962
1311458	260967
1573600	260965
761	260964
763	260975
525043	260977
1311467	260976
918282	262073
1180436	262070
1180442	262070
1180443	262137
852743	258266
983813	262514
525059	260979
1573640	260978
1114887	260488
1573646	260971
1573633	260970
918318	252041
1573691	260973
1180470	262140
394030	252672
1573682	260972
1180473	262139
1180478	262139
1180479	262131
1573687	260974
918334	262129
1573674	260985
918333	262135
1180449	262137
1180455	262133
1573664	260984
918327	262135
983860	257163
1114925	258279
1180460	262133
1573670	260987
1180461	262140
918349	262121
837	260975
1049429	260986
838	260989
918343	262121
1573714	260988
918366	262116
918367	262116
852828	263579
394066	261760
918362	262127
1573709	260981
1180484	262131
1180485	260916
1180490	260916
1573696	260980
1049418	260986
918355	262127
525142	260983
863	260989
525160	260982
865	260989
1573753	260993
852842	263579
918372	260914
1573747	260995
1180542	260919
525178	260982
852856	255336
887	260994
1573743	260997
525174	260982
852851	260075
895	260996
896	260996
525194	260999
525197	260998
902	260991
903	260991
1573776	260990
525188	260999
1573780	260992
909	261877
1115036	264200
910	261877
1115008	260073
918431	260917
525210	261876
983964	256332
525212	261879
787352	261878
918426	260908
918427	260908
918	261884
66455	249240
1573762	261881
525203	260998
525204	261876
1573766	261892
787347	261878
929	261888
1180595	260906
1115059	260071
918444	260912
918445	260912
852904	260125
787370	261857
1573823	261853
1180600	260906
852903	260125
66474	249490
1180607	260910
1573813	261600
852899	260123
852898	260123
132019	251514
918458	253724
1573804	261599
949	261888
918459	260902
525233	261879
1573793	261602
956	261601
1115053	251201
525236	261604
957	261601
1180591	260919
66495	260121
961	261603
962	261603
787407	261607
852939	260119
918473	257061
787396	261607
1442782	260901
1573841	261606
1180638	260939
787393	261611
1115103	259820
975	261609
976	261609
787421	261619
918490	260934
1180614	260910
1180615	260939
787418	261621
918489	260932
787412	261621
852948	260119
986	261620
987	261620
918482	260932
525269	261623
787436	261619
525290	261623
525292	261623
525294	261625
1573886	261622
984038	264126
918500	260934
1008	261624
1573864	261627
1010	261626
1180641	260938
525308	261651
787448	261630
1115108	260117
1180647	260938
1573869	261649
1015	261626
1019	261653
787440	261652
984051	251324
1115118	260117
525320	261651
1180694	260936
787465	261630
66567	260115
787467	261655
1180698	260926
984064	264125
66576	265288
787481	261654
853016	260113
525342	261657
853019	260602
525330	261657
787475	261655
1056	261653
525352	261656
1180723	260924
1049650	261659
1060	261653
525358	261656
853035	260101
66601	264787
1065	261658
853028	265468
1066	261658
1049658	261789
1311806	261781
1068	261780
1180735	260930
853024	252081
1180733	260924
525370	261783
1180704	260926
1311782	261782
1075	261780
394293	259532
853054	260099
1180709	252548
525360	261656
853069	257987
525385	261783
918604	263508
525387	261783
1049683	261785
853070	265426
918603	260928
1180759	260920
1049685	261785
1049686	261784
1573983	261787
1573968	261786
918596	260928
132169	261074
1101	261788
1102	261788
132178	257551
66641	251718
1106	261799
1107	261799
525404	261798
1573964	261791
853081	251723
1109	261790
394320	261076
525406	261798
853082	251723
1049672	261789
1573954	261793
1115	261790
1180745	260930
525397	261798
1049677	261789
1118	261792
394328	266087
1180748	260920
1049678	261785
1573959	261795
394342	261075
918639	261071
1049714	261784
1125	261792
853096	260097
918632	261071
1049719	261784
918630	252752
1049720	261794
918631	252752
1049725	261794
1134	261797
1049727	261796
394354	258956
1141	261797
1144	261807
853109	266871
853110	266871
1150	261807
1574040	261809
1155	261808
787599	261801
918669	261070
1180817	261073
1156	261808
1574045	261800
1158	261803
1049752	261796
132235	261072
918663	261070
328844	260512
1164	261803
1049757	261796
1049758	261802
1167	261805
1180806	261073
1173	261805
1442945	261106
1176	261804
132248	261105
525459	261806
1574020	261817
1180850	256196
328868	263689
787630	261816
591019	260095
787631	261816
1574075	261819
918698	261107
1049781	261818
1190	261804
918697	261092
1194	261811
1574066	261810
918691	261092
1574056	261813
525497	261812
591032	260157
1049764	261802
591037	260155
591036	260153
1574062	261815
1049767	261814
918708	261091
1180841	255157
1049773	261814
1216	261811
1223	261755
918729	261094
918723	261094
918721	261091
1233	261755
1237	261757
787674	261756
525520	261759
787668	261756
918743	258998
66776	251676
1049801	261818
918741	261093
394458	263715
1049804	261818
1574084	261758
1245	261757
1049806	261751
1311946	261750
787692	261753
328933	263689
918764	249390
1574138	261752
853231	255363
1377521	260151
918762	261088
66788	266362
1049845	261754
787690	261765
853227	252369
787691	261765
1049847	261764
853226	252369
525539	261767
918754	261088
1311992	261766
1574132	261769
1049853	261764
328938	265966
591078	260149
1311972	261768
787709	261761
132336	255836
918778	249390
787705	261760
1049829	261751
787701	261753
853236	260148
1180911	265058
853235	253307
1049839	261754
1280	261763
1574168	261762
1049874	261773
1574172	261775
787722	261760
1049878	261774
394497	261915
787723	261777
853253	260148
591109	260135
1049885	261776
1049886	261779
1295	261763
918785	261087
394519	262565
918815	261090
1298	261763
918812	261089
132374	255831
328977	260133
787738	261778
918806	261089
1049864	261771
1574144	261770
1306	261772
787728	261777
1574148	259789
1049870	259791
1049904	261779
787758	259790
918829	261456
394529	260011
1312051	259793
853290	266009
918821	261090
591138	265237
66861	260131
1049919	259792
853311	253475
329014	260129
1574188	259795
787770	259794
918840	261454
329023	260127
853299	266009
329029	260127
329030	260184
918858	261447
132423	257824
329037	260184
918853	261447
918879	261444
591192	265136
787806	259797
853342	260182
1049924	259792
918872	258739
1049926	259792
1049927	259796
853335	260182
525651	259798
525652	259798
1181004	262540
1049968	259740
525673	259739
918895	261443
1049969	259742
853359	260180
1181041	261446
853352	260180
918888	261443
525679	259739
1049975	259742
1049977	259742
1574257	259741
591204	260178
1181053	261445
1049983	259744
525688	259743
1181027	254770
394613	265806
1049957	259796
1400	261772
1049960	259740
591217	260176
525681	259746
1181035	261446
1404	259745
591221	260276
918896	261440
1049966	259740
525687	259746
1574303	259748
918916	257500
1050012	259744
1574293	259748
1050015	259747
1181058	261445
1574273	259749
1181065	261438
1312143	259751
984468	251327
984467	251327
1181071	261438
918959	261442
1050033	259747
1181104	261441
1181110	261441
1181111	261496
1050038	259750
787883	259753
525730	259752
918946	254588
1181118	261496
1050044	259750
1443258	258790
525733	259752
918968	258698
853435	260174
918969	261482
853434	260562
1312172	259755
984502	256178
1574307	259754
67011	257764
525771	259757
1181142	261481
591309	260172
853448	260169
787914	259756
591311	262534
918985	261475
918982	261482
853444	260166
1115610	258327
853446	259067
853441	260174
525765	259757
1181148	261473
1574358	259758
591302	260172
787932	259760
853469	263577
919007	257639
1312197	259759
1181120	261479
984541	266301
525787	259762
591322	262534
1181126	261479
1181127	261477
1050053	259761
1443267	261466
591324	260163
919000	261462
853467	260160
853466	260160
853460	260169
1050058	259761
787920	259756
918994	261475
1050060	259761
984531	251330
525781	259762
918995	261462
1181135	261481
918992	261475
1181133	261477
1181170	261471
853485	259981
1181171	261468
1050097	259764
853484	259981
591341	260163
1574397	259763
853480	263577
1050103	259764
1181178	261524
1050105	259766
787942	259760
1181177	261468
919011	258785
919039	265192
919037	249606
1181153	261473
787960	259765
919034	261527
1181158	261526
591357	259978
787962	259765
591358	259978
1181163	261526
525810	259768
591346	259975
525813	259768
1050093	259767
853488	262141
787954	259765
1181164	261471
591351	259975
919025	261527
853490	259973
1181202	261518
1050129	259778
591368	259968
591371	259966
263687	259770
1181201	261516
984587	251333
591372	259966
787978	259769
591375	259963
1115670	259960
787972	259769
1181210	261522
263693	259770
591360	259968
263695	259772
525827	259771
1181209	261518
525828	259771
656902	258608
1574421	259774
853507	259973
656901	251450
591366	259968
525848	259773
656922	261520
1181186	261524
394775	259474
525849	259773
1181187	261508
263703	259772
787988	259776
1181194	261508
1050120	259766
787989	259776
919063	261504
787991	259775
919061	259210
1050123	259777
263704	259828
787984	259827
1050124	259778
1181196	261516
919084	261514
919085	261572
263712	259828
263713	259810
919083	261514
1050168	259809
1181240	251437
919077	261570
656934	261575
788000	259775
919074	261504
263721	259810
788001	259812
1181247	261573
1050174	259809
394793	260692
1050175	259811
919102	261564
1574440	259816
919103	261564
591416	259321
919100	261561
1181216	261522
591419	258791
263735	259814
1181217	261568
591421	264900
263729	259814
525885	259819
919099	261561
1050149	259809
591420	259957
394801	249606
656947	261575
919095	261572
1181224	261568
1574437	259818
394809	266357
853554	259973
853581	259954
1181267	261573
1574489	259836
788040	259812
919115	262075
1050197	259838
263746	259837
525902	259819
1050199	259830
394828	261566
788038	259812
853575	259951
919106	261551
263753	259837
853568	259951
1050206	259830
919105	261551
656987	261548
919135	261251
525915	259829
1115716	257746
788057	259832
263762	259831
656988	252567
919128	255466
919129	261251
591454	260011
853594	260014
525904	259819
1050185	259811
394844	259827
853590	259954
919122	253397
263769	259831
788049	259832
1115727	248873
1050191	259838
591446	264900
853612	260008
919146	261875
263778	259834
591471	260004
1574527	259833
591458	260002
919138	264224
591460	260004
263786	259834
263787	259835
853602	260014
525944	259829
919166	261246
1050209	259846
525946	259829
263799	259845
263792	259835
1050212	259848
853625	260001
263793	259845
525949	259847
1181285	261213
722556	251313
1574511	259840
1115753	259996
591473	259999
263805	259839
722546	251316
263806	259842
263800	259839
788082	259841
591479	259999
1574502	259844
853619	260001
788083	259841
853618	260008
919182	261244
1574552	259843
1312406	259854
853647	259993
919176	251995
657037	256180
722572	251319
1574544	259856
657027	256181
722562	251313
919172	259995
525955	259847
1050267	259855
591490	251468
591492	259990
722566	251319
591513	259990
1574536	259858
919194	261250
1050244	259848
722591	257026
1050246	259848
591519	259987
722589	250199
919193	261250
1050250	259855
722583	250199
919185	257015
67232	259984
1377975	266495
1050291	259857
1312439	259850
722600	250195
525996	259849
722606	250195
1574589	259852
919208	261248
919209	261235
1181365	261238
1181370	261238
1050297	259857
984740	250196
919202	261242
1050300	259851
591524	259987
1181372	254918
394935	261240
591544	259871
1050276	259853
1050277	259804
591551	251769
853690	260047
1312429	259803
1377967	266462
526002	259849
1050283	259804
1050285	259804
263876	259806
1050320	259805
591561	260045
591563	260040
1312471	259808
1050324	259807
263884	259800
591553	260038
1181403	261223
526018	259799
591559	260038
263883	259806
1312452	259802
853725	260035
853724	260035
263894	259800
263895	259801
591583	260032
591582	260032
1181386	261307
263902	259801
394972	261306
263903	260300
1050315	260299
1312463	259808
1181391	261307
591572	260040
853714	260029
1181426	261300
1181427	261298
263910	260300
853743	260026
263911	260303
1050356	259807
394979	260026
526061	260302
722670	250197
1050358	259807
591585	260023
263917	260303
1181435	261304
1574641	260307
1181433	261298
394987	260097
722660	258739
591609	260023
1574632	260305
394996	255867
526074	260302
1181408	261223
722680	250198
1574636	260311
722686	250198
1181412	261302
788219	259852
591614	260020
263935	260309
395005	253564
1181417	261302
853750	260017
263929	260309
1181420	261300
1181462	261291
853768	260069
1181460	261287
722701	250191
1050393	260315
853767	260066
722688	250192
853766	260066
591620	260020
1181468	261291
263947	260313
1181469	261296
591622	260065
591641	260065
1181440	261304
1574666	260319
1181441	261293
1181447	261293
591644	260063
263954	260313
263955	260321
853781	258950
1181448	261365
853783	262367
526099	260320
1181454	261365
722711	250193
263961	260321
1181455	261287
1050382	260323
1574662	260322
591638	260065
853778	260069
1181491	261368
722730	250194
263974	260327
1574714	260325
1181489	261367
1050420	260331
1050421	260329
1574719	260334
1181498	261359
263982	260327
722721	250190
263983	260340
1181497	261368
591650	260063
591653	260063
1050430	260329
591654	260061
263989	260340
1181475	261296
591675	260059
263991	260339
1181476	261357
67383	266050
722749	252832
1181482	261357
1181483	261367
722738	250208
263998	260339
1050410	260315
1574690	260342
591666	260061
591669	260059
1574693	260341
1050414	260331
1115950	260057
1050448	260344
853837	260325
722761	250209
853838	260055
1181526	261363
853833	260053
1050453	260344
1312594	260343
1181525	261361
853834	260053
1181531	261363
591685	266450
1181533	261349
1312581	260346
1181504	261359
1181505	261344
1050435	260345
591706	266450
984923	250204
1181511	261344
591711	260051
591710	260051
722780	250205
853845	260049
1050441	260348
722770	249199
1181512	261355
1050442	260347
853846	260049
1181519	261361
853843	260055
1181517	261355
1050447	260347
1181552	261418
1312630	260249
591725	260394
1574781	260251
722797	263660
591712	260394
1050490	260250
67436	259878
1181538	261349
1181539	261418
853884	259877
264054	260253
1050468	260252
1312608	260255
722815	250206
853882	259875
264060	260253
591728	259873
1116013	259870
722806	250207
853875	259875
1574759	260254
657288	261416
722825	250200
722824	250206
984972	264285
722831	250200
395139	261421
591756	259869
591759	259867
591758	259869
591745	259873
1050522	260257
591747	259873
853889	259877
722822	250206
264074	260256
984961	253700
591750	259869
67473	252540
722840	250201
264080	260256
591773	259867
657311	261416
1312642	260258
591775	259865
722832	250201
788368	260260
1050508	260250
1443722	257630
853905	259863
1312649	260259
264090	260262
67486	259861
853906	259906
1050546	260261
591787	259905
722857	250202
1050547	260264
788392	260260
853929	259903
264097	260262
395171	261419
919465	261410
985000	262415
67496	250090
919458	261410
591780	259865
657317	261408
591801	259901
657337	261408
526268	260263
526269	260263
919483	261414
722876	250203
591793	259899
722866	250394
1050538	260266
722865	250202
853943	259903
67514	264799
591798	259899
264135	260265
919501	261412
526284	260268
591821	259901
526285	260268
853960	259896
264130	260265
591823	259901
722883	250203
853959	259894
1312730	260267
722885	250396
919489	261414
722884	250203
919518	261401
1574856	260278
657371	259162
264151	260270
526300	260269
1574861	260272
591839	259891
1050568	261776
853975	259888
919509	261401
591826	259891
919507	261412
853968	259885
526295	260269
264164	260271
1050608	260274
985071	249244
919532	261398
722920	250397
853998	262198
526316	260273
919530	249566
722927	258263
1050613	259836
395232	254062
591855	262195
722925	250397
591841	262195
853988	262198
1050619	260276
722912	250383
722919	250383
526310	260273
919521	249566
264180	260275
526329	260277
1443813	249551
1116132	262259
67575	262257
264179	260271
919543	249547
395260	256884
919540	261398
67581	262255
1050604	260288
591861	266513
1574884	260287
591863	262253
395271	249559
722954	252142
1574938	260280
591882	262251
722952	250385
854025	262249
919563	249555
1312785	260279
526351	260282
1050648	260281
1312798	260284
722945	250385
591874	262253
591877	262251
526341	260282
919555	249555
1574933	260283
919552	249547
67600	266872
1312773	260286
722970	262400
526363	260285
722968	250388
1574926	260366
526353	260282
788501	260368
591888	253422
722962	250388
854036	261079
591892	262247
1181745	249535
1312816	260367
1181748	249529
722988	250391
1181754	249529
1443902	259624
854053	262246
1443896	259624
395305	249559
526392	260285
723002	250376
985150	253848
526395	260285
919610	253791
788538	260350
1050664	260349
395327	249543
1181739	249535
1312810	260353
722996	250391
591946	262247
1181780	249539
1443920	259624
919622	259674
723011	250378
854084	262228
723009	250376
1181785	249539
1050716	260351
526405	260357
1181762	249519
919647	249232
1050689	260349
591960	262224
723034	250380
1443908	259624
919642	259671
591965	262224
1181767	249519
526430	260355
526431	260355
723036	250430
526418	260357
1574979	260360
1443914	259624
591957	262220
854097	262228
723029	250380
1116238	258358
591958	264279
723051	250432
985199	250435
1050737	260386
1181808	249229
526443	260385
919658	249232
1181814	249229
1181815	249217
1575037	260388
591983	262000
591982	262000
723052	250437
723043	250432
1050745	260386
591968	262000
723042	250430
854116	251528
1116283	261998
1050747	260386
1181822	249217
1181823	249214
591993	261996
526458	260387
1181792	249223
591995	261996
657529	249220
1050724	260351
723071	250416
526461	260370
591996	262517
1181800	249223
591987	261996
1181801	249208
526452	260387
1181807	249208
723060	250437
985200	250435
1378449	261994
723087	250420
592012	262517
1181844	249204
526479	260370
1181845	249211
592014	262517
264333	260275
1181851	249211
1050778	260369
723079	250420
1181852	249209
723077	250416
985217	250424
1575063	260372
985216	250424
985246	264532
526491	260371
1181830	249274
854171	261992
1181829	249214
1312899	260376
592017	261990
919703	259672
723090	262398
526484	260371
1181838	249204
657559	253269
1181836	249274
1181875	249282
592040	261990
919725	249279
1116341	250759
1050804	260374
592044	261988
1181876	249265
1181882	249265
1575090	260404
1181884	249262
1575094	260406
1312955	260405
592038	261990
1050784	260408
919743	249271
1181859	249209
592056	261988
1050787	260407
592058	261971
1181860	249268
919734	249271
1181867	249268
1575073	260390
919732	249279
264383	260389
1378478	261968
264376	260389
1378473	261964
1181868	249282
1050799	260407
919758	249258
592073	261971
919756	249254
1181904	249259
592075	261971
264391	260392
1181905	249314
264385	260392
1181912	249314
1181913	249311
1181919	249311
919745	249254
1181890	249262
919775	249320
1181891	249317
1575113	260391
592093	263685
919771	249302
1312963	260405
1181898	249259
67800	261961
264414	260393
919764	249258
1181896	249317
592083	262046
854231	262044
264415	258969
919765	249302
592082	262046
264408	260393
264421	258969
919791	249299
264422	258971
67813	251564
919785	249299
264428	258970
1575152	258973
919783	249320
788711	258972
592100	262042
264427	258971
592120	262040
1378534	262038
264434	258970
1050854	258975
264435	258974
592126	262040
1575136	258977
2299	258976
592117	262042
264442	258974
788722	258978
854259	262037
264443	258715
1575143	258714
2307	258717
1116437	262015
592141	262018
2309	258716
264449	258715
2310	258719
264451	258718
592142	262018
592129	262011
1050906	258721
854279	262006
526595	258720
1050907	258721
526596	258720
264458	258718
592135	262011
264459	258723
854274	262006
2322	258722
788767	258734
2324	258736
854297	251093
592159	262003
264467	258723
592158	262003
854298	251093
592144	262003
395548	249308
395549	262390
592168	262099
592170	262099
919850	249305
264482	258735
1050937	258738
592163	262099
919845	249305
1050942	258738
2351	258737
1181987	250912
592184	262096
1116450	262093
919869	249296
1050917	258740
919860	249296
1050923	258740
1050925	258740
919886	249294
592201	262879
592200	262879
592203	262089
592193	262096
526658	261625
788803	258739
657759	266620
919895	249294
395609	249354
395623	249348
1050993	258742
854380	262087
788846	258741
592239	262067
592238	262067
592227	262089
788832	258741
919907	249346
1051007	258742
1050978	258743
854399	262063
1050980	258743
264561	258755
395632	249348
1050985	258754
395645	262271
854385	262087
657780	266620
1050991	258754
592246	259064
1116560	262059
985486	262301
657807	254485
919945	249352
854405	262063
1051034	258757
395661	249350
526724	258756
526725	258759
592260	262056
526744	258758
592281	266876
1051009	258742
1051010	258757
264592	258761
1575296	258760
854423	264246
657812	251667
395686	254093
1575354	258763
854447	262052
526767	258762
1575344	258784
854436	262052
1575349	258786
657828	251667
985504	263131
395703	249340
526780	258785
854451	262049
657867	249338
920015	249344
1051089	258788
592328	262152
1051091	258788
1116628	251999
1051093	258787
657869	249338
1182171	249342
395725	249340
264649	258790
920003	249344
1313222	258789
526811	258792
920029	249336
1575372	258791
788953	258793
920027	249649
592351	262149
395729	262160
526802	258569
1051083	258567
920018	249649
1313271	258573
592362	262149
920042	249647
592365	266816
1116663	251522
920040	249336
1051131	258787
264680	258571
395754	256836
1182204	249640
526842	258577
526844	258575
264690	258761
526832	258577
920055	249638
1313261	258581
788982	258579
920053	249647
1575395	258585
1116654	260454
395769	249644
657909	261659
1575399	258583
264708	258635
657930	261659
526857	258610
1182224	249642
1182230	249642
1378834	262146
788998	258607
395784	257232
526854	258612
920065	249638
1182210	249640
1182214	249633
1313280	258611
1575437	258614
1575424	258613
592400	262144
1313289	258611
1182220	249633
1575430	258616
854546	262124
526891	258615
1182266	249631
854561	262120
1116718	262115
1182289	249636
1575515	258617
1182294	249634
1182302	249634
1182272	249631
1182283	249636
526933	258681
1182324	249664
1182325	249669
1182330	249669
1182332	249667
1116769	251391
1182304	249658
1182310	249658
1182311	249656
854647	262111
1182318	249656
1182319	249664
1575527	258676
854642	262108
854669	262105
1182352	249662
1182359	249662
1444497	264421
1182360	249660
592514	262102
1182366	249660
1182367	249653
854658	262111
527000	258643
1182338	249667
1182339	249651
592540	249963
854683	261891
1182346	249654
1182345	249651
592533	250952
1182351	249654
592532	250952
526998	258640
854674	262105
1182390	249677
1182389	249676
1182395	249677
854688	261891
