ModelEntityId	EntityType	ClusterEntry	ClusterId
1810185	ModelReaction	MSPI_1311	430086
1797216	ModelReaction	MSPI_1311	430086
1807953	ModelReaction	MSPI_1312	430087
1811945	null	MSPI_1312	430087
1796851	ModelReaction	MSPI_1312	430087
1766367	ModelReaction	MSPI_1312	430087
1815133	ModelReaction	MSPI_1309	430084
1763600	ModelReaction	MSPI_1309	430084
1815132	ModelReaction	MSPI_1310	430085
1763598	ModelReaction	MSPI_1310	430085
1804406	ModelReaction	MSPI_1307	430082
1762806	ModelReaction	MSPI_1307	430082
1815890	ModelReaction	MSPI_1307	430082
1755002	ModelReaction	MSPI_1307	430082
1755296	ModelReaction	MSPI_1308	430083
1804576	ModelReaction	MSPI_1308	430083
1807535	ModelReaction	MSPI_1308	430083
1816419	ModelReaction	MSPI_1308	430083
1766815	ModelReaction	MSPI_1308	430083
1763464	ModelReaction	MSPI_1308	430083
1756166	ModelReaction	MSPI_1305	430080
1815665	MetaboliteSpecie	MSPI_1305	430080
1766704	ModelReaction	MSPI_1305	430080
1805454	ModelReaction	MSPI_1305	430080
1808256	ModelReaction	MSPI_1305	430080
1762592	ModelReaction	MSPI_1305	430080
1801495	MetaboliteSpecie	MSPI_1305	430080
1815130	ModelReaction	MSPI_1306	430081
1763594	ModelReaction	MSPI_1306	430081
1755789	ModelReaction	MSPI_1319	430094
1801893	MetaboliteSpecie	MSPI_1319	430094
1805076	ModelReaction	MSPI_1319	430094
1808065	ModelReaction	MSPI_1319	430094
1811686	null	MSPI_1320	430095
1816295	ModelReaction	MSPI_1320	430095
1797316	ModelReaction	MSPI_1320	430095
1802294	MetaboliteSpecie	MSPI_1320	430095
1755511	ModelReaction	MSPI_1320	430095
1807727	ModelReaction	MSPI_1320	430095
1766136	ModelReaction	MSPI_1320	430095
1809905	ModelReaction	MSPI_1320	430095
1763308	ModelReaction	MSPI_1320	430095
1804794	ModelReaction	MSPI_1320	430095
1802278	MetaboliteSpecie	MSPI_1317	430092
1797115	ModelReaction	MSPI_1317	430092
1808166	ModelReaction	MSPI_1317	430092
1763568	ModelReaction	MSPI_1317	430092
1815110	ModelReaction	MSPI_1317	430092
1766380	ModelReaction	MSPI_1317	430092
1755660	ModelReaction	MSPI_1317	430092
1809794	ModelReaction	MSPI_1317	430092
1804946	ModelReaction	MSPI_1317	430092
1811951	null	MSPI_1317	430092
1815129	ModelReaction	MSPI_1318	430093
1763590	ModelReaction	MSPI_1318	430093
1812475	null	MSPI_1315	430090
1797424	ModelReaction	MSPI_1315	430090
1801288	MetaboliteSpecie	MSPI_1315	430090
1810028	ModelReaction	MSPI_1315	430090
1808318	ModelReaction	MSPI_1315	430090
1814434	ModelReaction	MSPI_1315	430090
1805539	ModelReaction	MSPI_1315	430090
1766731	ModelReaction	MSPI_1315	430090
1762478	ModelReaction	MSPI_1315	430090
1756249	ModelReaction	MSPI_1315	430090
1807753	ModelReaction	MSPI_1316	430091
1815561	MetaboliteSpecie	MSPI_1316	430091
1804262	ModelReaction	MSPI_1316	430091
1755538	ModelReaction	MSPI_1316	430091
1756265	ModelReaction	MSPI_1313	430088
1765940	ModelReaction	MSPI_1313	430088
1805554	ModelReaction	MSPI_1313	430088
1802112	MetaboliteSpecie	MSPI_1313	430088
1763051	ModelReaction	MSPI_1314	430089
1755899	ModelReaction	MSPI_1314	430089
1802145	MetaboliteSpecie	MSPI_1314	430089
1808049	ModelReaction	MSPI_1314	430089
1765886	ModelReaction	MSPI_1314	430089
1805188	ModelReaction	MSPI_1314	430089
1816096	ModelReaction	MSPI_1314	430089
1807380	ModelReaction	MSPI_1327	430102
1763431	ModelReaction	MSPI_1327	430102
1801511	MetaboliteSpecie	MSPI_1327	430102
1804388	ModelReaction	MSPI_1327	430102
1815019	ModelReaction	MSPI_1327	430102
1755114	ModelReaction	MSPI_1327	430102
1755001	ModelReaction	MSPI_1328	430103
1804281	ModelReaction	MSPI_1328	430103
1763443	ModelReaction	MSPI_1328	430103
1816410	ModelReaction	MSPI_1328	430103
1801396	MetaboliteSpecie	MSPI_1328	430103
1762804	ModelReaction	MSPI_1325	430100
1815887	ModelReaction	MSPI_1325	430100
1762803	ModelReaction	MSPI_1326	430101
1815886	ModelReaction	MSPI_1326	430101
1812347	null	MSPI_1323	430098
1766276	ModelReaction	MSPI_1323	430098
1796977	ModelReaction	MSPI_1323	430098
1801596	MetaboliteSpecie	MSPI_1323	430098
1804268	ModelReaction	MSPI_1323	430098
1814501	ModelReaction	MSPI_1323	430098
1762561	ModelReaction	MSPI_1323	430098
1807272	ModelReaction	MSPI_1323	430098
1754989	ModelReaction	MSPI_1323	430098
1810061	ModelReaction	MSPI_1323	430098
1812425	MetaboliteSpecie	MSPI_1324	430099
1766268	MetaboliteSpecie	MSPI_1324	430099
1754941	ModelReaction	MSPI_1321	430096
1816220	ModelReaction	MSPI_1321	430096
1763283	ModelReaction	MSPI_1321	430096
1807230	ModelReaction	MSPI_1321	430096
1804218	ModelReaction	MSPI_1321	430096
1800942	MetaboliteSpecie	MSPI_1321	430096
1815293	ModelReaction	MSPI_1322	430097
1756078	ModelReaction	MSPI_1322	430097
1805362	ModelReaction	MSPI_1322	430097
1762210	ModelReaction	MSPI_1322	430097
1801594	MetaboliteSpecie	MSPI_1322	430097
1801641	MetaboliteSpecie	MSPI_1335	430110
1804329	ModelReaction	MSPI_1335	430110
1755048	ModelReaction	MSPI_1335	430110
1762627	ModelReaction	MSPI_1335	430110
1815695	ModelReaction	MSPI_1335	430110
1807322	ModelReaction	MSPI_1335	430110
1812287	MetaboliteSpecie	MSPI_1336	430111
1766516	MetaboliteSpecie	MSPI_1336	430111
1766431	MetaboliteSpecie	MSPI_1333	430108
1812371	MetaboliteSpecie	MSPI_1333	430108
1756143	ModelReaction	MSPI_1334	430109
1808240	ModelReaction	MSPI_1334	430109
1815755	ModelReaction	MSPI_1334	430109
1796905	ModelReaction	MSPI_1334	430109
1810148	ModelReaction	MSPI_1334	430109
1762678	ModelReaction	MSPI_1334	430109
1811776	null	MSPI_1334	430109
1765905	ModelReaction	MSPI_1334	430109
1805429	ModelReaction	MSPI_1334	430109
1763480	ModelReaction	MSPI_1331	430106
1800933	MetaboliteSpecie	MSPI_1331	430106
1808317	ModelReaction	MSPI_1331	430106
1756248	ModelReaction	MSPI_1331	430106
1816423	ModelReaction	MSPI_1331	430106
1805538	ModelReaction	MSPI_1331	430106
1766513	MetaboliteSpecie	MSPI_1332	430107
1812292	MetaboliteSpecie	MSPI_1332	430107
1804993	ModelReaction	MSPI_1329	430104
1801049	MetaboliteSpecie	MSPI_1329	430104
1765900	ModelReaction	MSPI_1329	430104
1797248	ModelReaction	MSPI_1329	430104
1755705	ModelReaction	MSPI_1329	430104
1807896	ModelReaction	MSPI_1329	430104
1812172	null	MSPI_1329	430104
1807813	ModelReaction	MSPI_1330	430105
1804897	ModelReaction	MSPI_1330	430105
1762533	ModelReaction	MSPI_1330	430105
1801519	MetaboliteSpecie	MSPI_1330	430105
1814476	ModelReaction	MSPI_1330	430105
1755608	ModelReaction	MSPI_1330	430105
1766912	MetaboliteSpecie	MSPI_1343	430118
1811878	MetaboliteSpecie	MSPI_1343	430118
1755772	ModelReaction	MSPI_1344	430119
1807943	ModelReaction	MSPI_1344	430119
1805058	ModelReaction	MSPI_1344	430119
1810296	ModelReaction	MSPI_1341	430116
1755806	ModelReaction	MSPI_1341	430116
1766201	ModelReaction	MSPI_1341	430116
1807968	ModelReaction	MSPI_1341	430116
1805092	ModelReaction	MSPI_1341	430116
1763215	ModelReaction	MSPI_1341	430116
1802164	MetaboliteSpecie	MSPI_1341	430116
1797152	ModelReaction	MSPI_1341	430116
1812200	null	MSPI_1341	430116
1814913	ModelReaction	MSPI_1341	430116
1812299	MetaboliteSpecie	MSPI_1342	430117
1766510	MetaboliteSpecie	MSPI_1342	430117
1766438	MetaboliteSpecie	MSPI_1339	430114
1812374	MetaboliteSpecie	MSPI_1339	430114
1766432	MetaboliteSpecie	MSPI_1340	430115
1812381	MetaboliteSpecie	MSPI_1340	430115
1797352	null	MSPI_1337	430112
1756070	ModelReaction	MSPI_1337	430112
1805352	ModelReaction	MSPI_1337	430112
1808181	ModelReaction	MSPI_1337	430112
1815158	ModelReaction	MSPI_1338	430113
1763643	ModelReaction	MSPI_1338	430113
1811638	null	MSPI_1351	430126
1797504	ModelReaction	MSPI_1351	430126
1816433	ModelReaction	MSPI_1351	430126
1801870	MetaboliteSpecie	MSPI_1351	430126
1755492	ModelReaction	MSPI_1351	430126
1763510	ModelReaction	MSPI_1351	430126
1804777	ModelReaction	MSPI_1351	430126
1766362	ModelReaction	MSPI_1351	430126
1809693	ModelReaction	MSPI_1351	430126
1807710	ModelReaction	MSPI_1351	430126
1811882	MetaboliteSpecie	MSPI_1352	430127
1766913	MetaboliteSpecie	MSPI_1352	430127
1766508	MetaboliteSpecie	MSPI_1349	430124
1812289	MetaboliteSpecie	MSPI_1349	430124
1815156	ModelReaction	MSPI_1350	430125
1763641	ModelReaction	MSPI_1350	430125
1766911	MetaboliteSpecie	MSPI_1347	430122
1811876	MetaboliteSpecie	MSPI_1347	430122
1816050	ModelReaction	MSPI_1348	430123
1762466	ModelReaction	MSPI_1348	430123
1762926	ModelReaction	MSPI_1348	430123
1811904	null	MSPI_1348	430123
1815519	ModelReaction	MSPI_1348	430123
1801866	MetaboliteSpecie	MSPI_1348	430123
1766914	ModelReaction	MSPI_1348	430123
1797139	ModelReaction	MSPI_1348	430123
1807308	ModelReaction	MSPI_1345	430120
1804328	ModelReaction	MSPI_1345	430120
1762990	ModelReaction	MSPI_1345	430120
1755028	ModelReaction	MSPI_1345	430120
1814758	ModelReaction	MSPI_1345	430120
1796860	ModelReaction	MSPI_1346	430121
1756271	ModelReaction	MSPI_1346	430121
1811538	null	MSPI_1346	430121
1810102	ModelReaction	MSPI_1346	430121
1808341	ModelReaction	MSPI_1346	430121
1815735	ModelReaction	MSPI_1346	430121
1805559	ModelReaction	MSPI_1346	430121
1762663	ModelReaction	MSPI_1346	430121
1765894	ModelReaction	MSPI_1346	430121
1796947	ModelReaction	MSPI_1359	430134
1804383	ModelReaction	MSPI_1359	430134
1807377	ModelReaction	MSPI_1359	430134
1801670	MetaboliteSpecie	MSPI_1359	430134
1766163	ModelReaction	MSPI_1359	430134
1815489	ModelReaction	MSPI_1359	430134
1811498	null	MSPI_1359	430134
1809857	ModelReaction	MSPI_1359	430134
1762437	ModelReaction	MSPI_1359	430134
1755111	ModelReaction	MSPI_1359	430134
1763381	ModelReaction	MSPI_1360	430135
1816370	ModelReaction	MSPI_1360	430135
1797171	ModelReaction	MSPI_1360	430135
1810141	ModelReaction	MSPI_1360	430135
1804402	ModelReaction	MSPI_1360	430135
1802259	MetaboliteSpecie	MSPI_1360	430135
1807826	ModelReaction	MSPI_1360	430135
1811974	null	MSPI_1360	430135
1766376	ModelReaction	MSPI_1360	430135
1755131	ModelReaction	MSPI_1360	430135
1809943	ModelReaction	MSPI_1357	430132
1797501	ModelReaction	MSPI_1357	430132
1755201	ModelReaction	MSPI_1357	430132
1808133	ModelReaction	MSPI_1357	430132
1816466	ModelReaction	MSPI_1357	430132
1811632	null	MSPI_1357	430132
1766002	ModelReaction	MSPI_1357	430132
1804481	ModelReaction	MSPI_1357	430132
1763587	ModelReaction	MSPI_1357	430132
1808152	ModelReaction	MSPI_1358	430133
1805323	ModelReaction	MSPI_1358	430133
1756039	ModelReaction	MSPI_1358	430133
1809694	MetaboliteSpecie	MSPI_1358	430133
1812291	MetaboliteSpecie	MSPI_1355	430130
1766502	MetaboliteSpecie	MSPI_1355	430130
1766499	MetaboliteSpecie	MSPI_1356	430131
1812274	MetaboliteSpecie	MSPI_1356	430131
1763640	ModelReaction	MSPI_1353	430128
1815155	ModelReaction	MSPI_1353	430128
1756210	ModelReaction	MSPI_1354	430129
1805500	ModelReaction	MSPI_1354	430129
1762547	ModelReaction	MSPI_1354	430129
1814490	ModelReaction	MSPI_1354	430129
1801564	MetaboliteSpecie	MSPI_1354	430129
1762267	ModelReaction	MSPI_1367	430142
1755854	ModelReaction	MSPI_1367	430142
1766174	ModelReaction	MSPI_1367	430142
1801510	MetaboliteSpecie	MSPI_1367	430142
1812336	null	MSPI_1367	430142
1805148	ModelReaction	MSPI_1367	430142
1808013	ModelReaction	MSPI_1367	430142
1815330	ModelReaction	MSPI_1367	430142
1811836	MetaboliteSpecie	MSPI_1368	430143
1766920	ModelReaction	MSPI_1368	430143
1755218	MetaboliteSpecie	MSPI_1365	430140
1804499	MetaboliteSpecie	MSPI_1365	430140
1800921	MetaboliteSpecie	MSPI_1365	430140
1755656	null	MSPI_1366	430141
1762452	ModelReaction	MSPI_1366	430141
1804944	ModelReaction	MSPI_1366	430141
1801788	MetaboliteSpecie	MSPI_1366	430141
1815505	ModelReaction	MSPI_1366	430141
1804317	ModelReaction	MSPI_1363	430138
1797001	ModelReaction	MSPI_1363	430138
1755037	ModelReaction	MSPI_1363	430138
1762716	ModelReaction	MSPI_1363	430138
1812055	null	MSPI_1363	430138
1766232	ModelReaction	MSPI_1363	430138
1801445	MetaboliteSpecie	MSPI_1363	430138
1814551	ModelReaction	MSPI_1363	430138
1807315	ModelReaction	MSPI_1363	430138
1797035	ModelReaction	MSPI_1364	430139
1801877	MetaboliteSpecie	MSPI_1364	430139
1804202	ModelReaction	MSPI_1364	430139
1812030	null	MSPI_1364	430139
1807211	ModelReaction	MSPI_1364	430139
1762772	ModelReaction	MSPI_1364	430139
1766162	ModelReaction	MSPI_1364	430139
1815837	ModelReaction	MSPI_1364	430139
1754926	ModelReaction	MSPI_1364	430139
1797043	ModelReaction	MSPI_1364	430139
1809933	ModelReaction	MSPI_1364	430139
1811846	MetaboliteSpecie	MSPI_1361	430136
1766923	ModelReaction	MSPI_1361	430136
1807957	ModelReaction	MSPI_1362	430137
1805078	ModelReaction	MSPI_1362	430137
1755790	ModelReaction	MSPI_1362	430137
1766702	MetaboliteSpecie	MSPI_1375	430150
1812176	MetaboliteSpecie	MSPI_1375	430150
1766619	ModelReaction	MSPI_1376	430151
1812407	MetaboliteSpecie	MSPI_1376	430151
1808309	ModelReaction	MSPI_1376	430151
1805527	ModelReaction	MSPI_1376	430151
1762853	ModelReaction	MSPI_1376	430151
1810104	ModelReaction	MSPI_1376	430151
1800978	MetaboliteSpecie	MSPI_1376	430151
1797432	ModelReaction	MSPI_1376	430151
1756237	ModelReaction	MSPI_1376	430151
1814600	ModelReaction	MSPI_1376	430151
1811933	MetaboliteSpecie	MSPI_1373	430148
1766935	MetaboliteSpecie	MSPI_1373	430148
1755424	ModelReaction	MSPI_1374	430149
1804706	ModelReaction	MSPI_1374	430149
1814588	ModelReaction	MSPI_1374	430149
1765955	ModelReaction	MSPI_1374	430149
1762818	ModelReaction	MSPI_1374	430149
1766921	ModelReaction	MSPI_1371	430146
1811842	MetaboliteSpecie	MSPI_1371	430146
1812191	null	MSPI_1372	430147
1766058	ModelReaction	MSPI_1372	430147
1763034	ModelReaction	MSPI_1372	430147
1808005	ModelReaction	MSPI_1372	430147
1814787	ModelReaction	MSPI_1372	430147
1801733	MetaboliteSpecie	MSPI_1372	430147
1805135	ModelReaction	MSPI_1372	430147
1811962	MetaboliteSpecie	MSPI_1372	430147
1797018	ModelReaction	MSPI_1372	430147
1755842	ModelReaction	MSPI_1372	430147
1809662	ModelReaction	MSPI_1372	430147
1797484	ModelReaction	MSPI_1369	430144
1808077	ModelReaction	MSPI_1369	430144
1755936	ModelReaction	MSPI_1369	430144
1766861	ModelReaction	MSPI_1369	430144
1811901	null	MSPI_1369	430144
1805224	ModelReaction	MSPI_1369	430144
1801278	MetaboliteSpecie	MSPI_1369	430144
1814363	ModelReaction	MSPI_1369	430144
1766759	ModelReaction	MSPI_1369	430144
1810151	ModelReaction	MSPI_1369	430144
1762343	ModelReaction	MSPI_1369	430144
1815383	ModelReaction	MSPI_1370	430145
1762348	ModelReaction	MSPI_1370	430145
1801474	MetaboliteSpecie	MSPI_1370	430145
1755310	ModelReaction	MSPI_1370	430145
1807549	ModelReaction	MSPI_1370	430145
1804590	ModelReaction	MSPI_1370	430145
1766928	MetaboliteSpecie	MSPI_1383	430158
1811920	MetaboliteSpecie	MSPI_1383	430158
1811930	MetaboliteSpecie	MSPI_1384	430159
1766933	MetaboliteSpecie	MSPI_1384	430159
1812360	MetaboliteSpecie	MSPI_1381	430156
1766493	MetaboliteSpecie	MSPI_1381	430156
1812195	null	MSPI_1382	430157
1755717	ModelReaction	MSPI_1382	430157
1766561	ModelReaction	MSPI_1382	430157
1801410	MetaboliteSpecie	MSPI_1382	430157
1763021	ModelReaction	MSPI_1382	430157
1805004	ModelReaction	MSPI_1382	430157
1807907	ModelReaction	MSPI_1382	430157
1816083	ModelReaction	MSPI_1382	430157
1797129	ModelReaction	MSPI_1382	430157
1810018	ModelReaction	MSPI_1382	430157
1812393	MetaboliteSpecie	MSPI_1379	430154
1766479	MetaboliteSpecie	MSPI_1379	430154
1766937	MetaboliteSpecie	MSPI_1380	430155
1811936	MetaboliteSpecie	MSPI_1380	430155
1801547	MetaboliteSpecie	MSPI_1377	430152
1812070	null	MSPI_1377	430152
1810114	ModelReaction	MSPI_1377	430152
1814220	ModelReaction	MSPI_1377	430152
1807244	ModelReaction	MSPI_1377	430152
1762148	ModelReaction	MSPI_1377	430152
1804896	ModelReaction	MSPI_1377	430152
1755609	ModelReaction	MSPI_1377	430152
1766204	ModelReaction	MSPI_1377	430152
1796920	ModelReaction	MSPI_1377	430152
1812402	MetaboliteSpecie	MSPI_1378	430153
1766473	MetaboliteSpecie	MSPI_1378	430153
1755082	ModelReaction	MSPI_1391	430166
1807355	ModelReaction	MSPI_1391	430166
1804302	ModelReaction	MSPI_1391	430166
1814760	ModelReaction	MSPI_1391	430166
1762993	ModelReaction	MSPI_1391	430166
1811912	MetaboliteSpecie	MSPI_1392	430167
1766922	ModelReaction	MSPI_1392	430167
1797077	ModelReaction	MSPI_1389	430164
1755776	ModelReaction	MSPI_1389	430164
1805061	ModelReaction	MSPI_1389	430164
1815678	ModelReaction	MSPI_1389	430164
1811815	null	MSPI_1389	430164
1807946	ModelReaction	MSPI_1389	430164
1762611	ModelReaction	MSPI_1389	430164
1766909	ModelReaction	MSPI_1389	430164
1801839	MetaboliteSpecie	MSPI_1389	430164
1814849	ModelReaction	MSPI_1390	430165
1763103	ModelReaction	MSPI_1390	430165
1755463	ModelReaction	MSPI_1390	430165
1804776	ModelReaction	MSPI_1390	430165
1804254	ModelReaction	MSPI_1387	430162
1763417	ModelReaction	MSPI_1387	430162
1809957	ModelReaction	MSPI_1387	430162
1816401	ModelReaction	MSPI_1387	430162
1810008	ModelReaction	MSPI_1387	430162
1802237	MetaboliteSpecie	MSPI_1387	430162
1754978	null	MSPI_1387	430162
1766931	MetaboliteSpecie	MSPI_1388	430163
1811927	MetaboliteSpecie	MSPI_1388	430163
1766119	ModelReaction	MSPI_1385	430160
1797111	ModelReaction	MSPI_1385	430160
1755877	ModelReaction	MSPI_1385	430160
1810177	ModelReaction	MSPI_1385	430160
1811827	null	MSPI_1385	430160
1805169	ModelReaction	MSPI_1385	430160
1808032	ModelReaction	MSPI_1385	430160
1802185	MetaboliteSpecie	MSPI_1385	430160
1815809	ModelReaction	MSPI_1385	430160
1762745	ModelReaction	MSPI_1385	430160
1804385	ModelReaction	MSPI_1386	430161
1763216	ModelReaction	MSPI_1386	430161
1755109	ModelReaction	MSPI_1386	430161
1801731	MetaboliteSpecie	MSPI_1386	430161
1814914	ModelReaction	MSPI_1386	430161
1766430	ModelReaction	MSPI_1386	430161
1809998	ModelReaction	MSPI_1399	430174
1796953	ModelReaction	MSPI_1399	430174
1801669	MetaboliteSpecie	MSPI_1399	430174
1811508	null	MSPI_1399	430174
1766147	ModelReaction	MSPI_1399	430174
1805134	ModelReaction	MSPI_1399	430174
1808004	ModelReaction	MSPI_1399	430174
1755840	ModelReaction	MSPI_1399	430174
1765934	ModelReaction	MSPI_1400	430175
1808344	ModelReaction	MSPI_1400	430175
1756274	ModelReaction	MSPI_1400	430175
1811796	null	MSPI_1400	430175
1805561	ModelReaction	MSPI_1400	430175
1762951	ModelReaction	MSPI_1400	430175
1809885	ModelReaction	MSPI_1400	430175
1797415	ModelReaction	MSPI_1400	430175
1814711	ModelReaction	MSPI_1400	430175
1811880	MetaboliteSpecie	MSPI_1397	430172
1766965	MetaboliteSpecie	MSPI_1397	430172
1809773	ModelReaction	MSPI_1398	430173
1762149	ModelReaction	MSPI_1398	430173
1811658	null	MSPI_1398	430173
1807213	ModelReaction	MSPI_1398	430173
1814221	ModelReaction	MSPI_1398	430173
1804880	ModelReaction	MSPI_1398	430173
1765918	ModelReaction	MSPI_1398	430173
1755593	ModelReaction	MSPI_1398	430173
1797389	ModelReaction	MSPI_1398	430173
1810225	ModelReaction	MSPI_1395	430170
1812341	MetaboliteSpecie	MSPI_1395	430170
1762563	ModelReaction	MSPI_1395	430170
1796823	ModelReaction	MSPI_1395	430170
1766494	ModelReaction	MSPI_1395	430170
1802168	MetaboliteSpecie	MSPI_1395	430170
1805496	ModelReaction	MSPI_1395	430170
1808291	ModelReaction	MSPI_1395	430170
1756206	ModelReaction	MSPI_1395	430170
1804856	ModelReaction	MSPI_1396	430171
1755256	ModelReaction	MSPI_1396	430171
1814892	ModelReaction	MSPI_1396	430171
1763179	ModelReaction	MSPI_1396	430171
1802142	MetaboliteSpecie	MSPI_1393	430168
1766021	ModelReaction	MSPI_1393	430168
1810189	ModelReaction	MSPI_1393	430168
1797285	ModelReaction	MSPI_1393	430168
1805476	ModelReaction	MSPI_1393	430168
1815240	ModelReaction	MSPI_1393	430168
1756185	ModelReaction	MSPI_1393	430168
1808273	ModelReaction	MSPI_1393	430168
1812120	null	MSPI_1393	430168
1762163	ModelReaction	MSPI_1393	430168
1815529	ModelReaction	MSPI_1394	430169
1766179	ModelReaction	MSPI_1394	430169
1762476	ModelReaction	MSPI_1394	430169
1812382	MetaboliteSpecie	MSPI_1407	430182
1766435	MetaboliteSpecie	MSPI_1407	430182
1766442	MetaboliteSpecie	MSPI_1408	430183
1812375	MetaboliteSpecie	MSPI_1408	430183
1811898	MetaboliteSpecie	MSPI_1405	430180
1766918	ModelReaction	MSPI_1405	430180
1766444	MetaboliteSpecie	MSPI_1406	430181
1812373	MetaboliteSpecie	MSPI_1406	430181
1807937	ModelReaction	MSPI_1403	430178
1805045	ModelReaction	MSPI_1403	430178
1755761	ModelReaction	MSPI_1403	430178
1754914	ModelReaction	MSPI_1404	430179
1807199	ModelReaction	MSPI_1404	430179
1814832	ModelReaction	MSPI_1404	430179
1801914	MetaboliteSpecie	MSPI_1404	430179
1804187	ModelReaction	MSPI_1404	430179
1765944	ModelReaction	MSPI_1404	430179
1763082	ModelReaction	MSPI_1404	430179
1766917	ModelReaction	MSPI_1401	430176
1811906	MetaboliteSpecie	MSPI_1401	430176
1763019	ModelReaction	MSPI_1402	430177
1754953	ModelReaction	MSPI_1402	430177
1814777	ModelReaction	MSPI_1402	430177
1807242	ModelReaction	MSPI_1402	430177
1804516	ModelReaction	MSPI_1402	430177
1808099	ModelReaction	MSPI_1415	430190
1801075	MetaboliteSpecie	MSPI_1415	430190
1809880	ModelReaction	MSPI_1415	430190
1797317	ModelReaction	MSPI_1415	430190
1805264	ModelReaction	MSPI_1415	430190
1755978	ModelReaction	MSPI_1415	430190
1812422	null	MSPI_1415	430190
1766363	ModelReaction	MSPI_1415	430190
1815114	ModelReaction	MSPI_1415	430190
1763572	ModelReaction	MSPI_1415	430190
1812329	MetaboliteSpecie	MSPI_1416	430191
1766495	MetaboliteSpecie	MSPI_1416	430191
1812392	MetaboliteSpecie	MSPI_1413	430188
1766437	MetaboliteSpecie	MSPI_1413	430188
1802044	MetaboliteSpecie	MSPI_1414	430189
1805107	ModelReaction	MSPI_1414	430189
1755820	ModelReaction	MSPI_1414	430189
1807989	ModelReaction	MSPI_1414	430189
1766910	ModelReaction	MSPI_1411	430186
1797089	ModelReaction	MSPI_1411	430186
1811813	null	MSPI_1411	430186
1807468	ModelReaction	MSPI_1411	430186
1801835	MetaboliteSpecie	MSPI_1411	430186
1755220	ModelReaction	MSPI_1411	430186
1804502	ModelReaction	MSPI_1411	430186
1811909	MetaboliteSpecie	MSPI_1412	430187
1766919	ModelReaction	MSPI_1412	430187
1804428	ModelReaction	MSPI_1409	430184
1763144	ModelReaction	MSPI_1409	430184
1755749	ModelReaction	MSPI_1409	430184
1814876	ModelReaction	MSPI_1409	430184
1801407	MetaboliteSpecie	MSPI_1410	430185
1762725	ModelReaction	MSPI_1410	430185
1755510	ModelReaction	MSPI_1410	430185
1804793	ModelReaction	MSPI_1410	430185
1807726	ModelReaction	MSPI_1410	430185
1814553	ModelReaction	MSPI_1410	430185
1766969	MetaboliteSpecie	MSPI_1423	430198
1811972	MetaboliteSpecie	MSPI_1423	430198
1811971	MetaboliteSpecie	MSPI_1424	430199
1766967	MetaboliteSpecie	MSPI_1424	430199
1766961	ModelReaction	MSPI_1421	430196
1811968	null	MSPI_1421	430196
1811764	null	MSPI_1422	430197
1809708	MetaboliteSpecie	MSPI_1422	430197
1763517	ModelReaction	MSPI_1422	430197
1807212	ModelReaction	MSPI_1422	430197
1816436	ModelReaction	MSPI_1422	430197
1796968	ModelReaction	MSPI_1422	430197
1804203	ModelReaction	MSPI_1422	430197
1754927	ModelReaction	MSPI_1422	430197
1765881	ModelReaction	MSPI_1422	430197
1800928	MetaboliteSpecie	MSPI_1422	430197
1811917	MetaboliteSpecie	MSPI_1419	430194
1767011	MetaboliteSpecie	MSPI_1419	430194
1755261	ModelReaction	MSPI_1420	430195
1802080	MetaboliteSpecie	MSPI_1420	430195
1762859	ModelReaction	MSPI_1420	430195
1815950	ModelReaction	MSPI_1420	430195
1804537	ModelReaction	MSPI_1420	430195
1811969	MetaboliteSpecie	MSPI_1417	430192
1766964	MetaboliteSpecie	MSPI_1417	430192
1801048	MetaboliteSpecie	MSPI_1418	430193
1811727	null	MSPI_1418	430193
1808067	ModelReaction	MSPI_1418	430193
1805208	ModelReaction	MSPI_1418	430193
1797338	ModelReaction	MSPI_1418	430193
1765903	ModelReaction	MSPI_1418	430193
1755918	ModelReaction	MSPI_1418	430193
1811576	null	MSPI_1431	430206
1755993	ModelReaction	MSPI_1431	430206
1816091	ModelReaction	MSPI_1431	430206
1797253	ModelReaction	MSPI_1431	430206
1801419	MetaboliteSpecie	MSPI_1431	430206
1810221	ModelReaction	MSPI_1431	430206
1808115	ModelReaction	MSPI_1431	430206
1805278	ModelReaction	MSPI_1431	430206
1766640	ModelReaction	MSPI_1431	430206
1763042	ModelReaction	MSPI_1431	430206
1802153	MetaboliteSpecie	MSPI_1432	430207
1811547	null	MSPI_1432	430207
1756122	ModelReaction	MSPI_1432	430207
1809633	ModelReaction	MSPI_1432	430207
1805410	ModelReaction	MSPI_1432	430207
1816084	ModelReaction	MSPI_1432	430207
1763030	ModelReaction	MSPI_1432	430207
1766271	ModelReaction	MSPI_1432	430207
1808226	ModelReaction	MSPI_1432	430207
1797155	ModelReaction	MSPI_1432	430207
1809814	ModelReaction	MSPI_1429	430204
1805095	ModelReaction	MSPI_1429	430204
1807973	ModelReaction	MSPI_1429	430204
1802276	MetaboliteSpecie	MSPI_1429	430204
1816440	ModelReaction	MSPI_1429	430204
1809688	ModelReaction	MSPI_1429	430204
1755809	ModelReaction	MSPI_1429	430204
1763535	ModelReaction	MSPI_1429	430204
1766379	ModelReaction	MSPI_1429	430204
1797130	ModelReaction	MSPI_1429	430204
1811967	null	MSPI_1429	430204
1808264	ModelReaction	MSPI_1430	430205
1805465	ModelReaction	MSPI_1430	430205
