MetaboliteId	ClusterId
1179869	277537
209	269744
786654	269749
212	269750
393426	272020
1179846	277553
393425	277545
1179845	277527
216	269750
217	269750
786646	269751
219	269752
786641	269751
1179855	277535
222	269752
223	269752
1179853	277553
917742	270353
1573112	269753
225	269774
786670	269775
917740	278302
917741	270353
228	269774
917738	278302
229	269774
1179895	277549
917736	273647
231	269776
917737	273647
524512	269777
1179898	277566
234	269776
131304	284125
1310974	269778
235	269776
786663	269775
524516	269777
524517	269777
238	269780
240	269782
786685	269784
786686	269784
1179872	277564
393461	272020
917754	267166
1179878	277564
917755	277570
1179879	277549
131316	284132
786682	269784
917753	277568
393471	277574
917748	277568
786679	269786
1310959	269778
917746	278582
1310952	269788
253	269782
786673	269786
917747	278582
393464	272020
917744	277572
393465	277574
917745	277572
256	269782
131330	284129
524552	269804
917774	282526
1179922	279626
1573144	269805
1179923	277577
258	269782
786702	269806
524555	269804
786703	269806
917773	282526
1179921	279626
393474	277703
524556	269807
786696	269808
524558	269807
1573150	269810
524559	269813
524546	269807
786694	269808
1179928	277577
1179929	277701
268	269782
786688	269808
1179934	277701
393483	283108
917763	277570
1179935	280971
270	269816
393480	277703
524551	269807
524568	269819
1179906	279623
1179907	279623
393492	277708
1573130	269822
524571	269844
1179905	277566
393490	283108
786712	269845
131348	279201
917784	277706
1179908	281596
393489	283108
1573135	269846
524561	269813
786709	269847
524562	269819
917778	277706
1573125	269848
786706	269847
1179917	281596
1179954	280950
290	269816
524587	269849
1179953	273482
917802	277719
293	269850
1179956	280950
1179957	277717
1179962	277717
393519	277708
786725	269852
1048889	269851
524578	269844
1573171	269854
786720	269845
393515	277708
524581	269849
917795	277719
262443	285766
1179965	280969
917822	277723
786744	269852
1179942	280971
1179943	281523
1573165	285767
262450	285766
917816	277723
1179947	280506
1179944	281523
262463	285768
1179945	280506
1179950	281536
1179951	273482
1573158	285754
1179949	281536
524616	285755
1179986	281784
786766	285756
786767	285757
1179985	279583
262465	285749
786761	285756
1179988	281784
1179989	279583
1179994	279583
330	269850
331	269850
262473	285749
786753	285750
1573205	285752
334	285795
393544	277708
1179996	277721
393545	277727
262485	285796
1179968	280969
1573194	285797
1179969	281610
524636	285798
1179974	277725
524637	285798
1311041	285776
1179973	281610
131418	285815
1573184	285777
262493	285796
1179979	277725
1179983	279583
524630	285755
524631	285798
1180018	277729
1180016	277737
262503	285778
786799	285757
524652	285779
1573247	285771
1573233	285773
262511	285778
1180030	277729
1573237	285346
367	285795
1311076	285333
369	285795
786813	285336
1180003	277721
131440	281555
393588	277727
786814	285756
371	285338
1180006	280970
1180007	280970
1573229	285341
1180004	277733
1180005	277733
262524	285319
393598	277744
1180010	277737
378	285338
524658	285779
1180008	275249
379	285338
1180009	275249
786801	285757
393592	277744
383	285322
1180051	277740
524682	285324
262535	285328
524683	285324
388	285311
524684	285375
1180054	277740
1311122	285377
391	285311
393601	277756
392	285311
393	285362
1311133	285365
262543	285328
1180057	281294
524677	285324
399	285362
1573271	285368
400	285362
917918	271156
786845	285756
1048961	285371
402	285351
393620	277756
1180032	277753
393621	277762
786847	285756
917917	277759
404	285351
393618	277756
1180038	277753
405	285351
1180039	283026
406	285353
1048967	285371
1180042	284652
917911	277759
524690	285375
393626	277756
1180046	269526
393625	277762
1180045	284652
1180086	277766
1180087	279852
1573300	285355
786851	285358
524728	285396
524729	285397
1180067	281294
917949	277641
1311143	285365
436	285353
1180070	284018
1573292	285398
524733	285397
786873	285388
262579	285390
524735	285392
1180069	284018
262588	285390
1180074	283202
441	285394
917943	277641
1180075	281150
393660	277756
524722	285396
917940	277640
1180072	283202
917941	277640
917938	277640
1180078	281150
1180079	277766
524744	285381
786892	285383
1180114	284651
786893	285383
1180115	276490
524747	285381
393666	281467
524748	285381
786888	285383
393667	277647
917963	282563
393664	277756
917960	282563
524751	285385
393676	267515
1573330	285410
524741	285392
393673	277647
393686	274838
917982	277644
1180098	278220
917983	277644
1180096	279852
393685	277653
393682	277653
917978	277650
1180102	284628
1573324	285411
917979	277644
393680	267515
393681	267515
786907	285413
1180101	278220
1311171	285412
393694	269600
393695	285781
524753	285385
917975	277650
262622	285406
524754	285385
1180104	284628
524755	285798
1180105	283500
393690	274838
1180110	277659
393691	269600
1180111	284651
1180108	283500
393689	274838
1180109	277659
393702	277656
917998	277665
393703	277656
917999	277665
524778	285407
917996	277665
1180144	273638
1180145	281355
484	285394
393698	285781
393699	277656
917995	276395
917992	276395
393697	285781
488	285408
917990	277662
393711	277669
1180152	281355
262639	285409
1180153	277674
262632	285409
786912	285413
1180158	277674
1180159	284387
786914	285413
393705	277669
524775	285798
917985	277662
1180130	279768
393719	277672
786941	285413
498	285408
918012	267761
1573354	285401
786943	285413
393714	277672
1180134	273491
918011	277680
502	285403
1180132	285146
918009	277680
393726	268016
1180138	273491
393727	267861
393725	268016
262648	285452
786928	285413
1180142	273664
393723	268016
1180143	273638
918000	283970
1180140	273664
1573350	285468
1180179	284428
1180176	272968
393733	283110
1180177	284428
393730	267861
918026	280370
262657	285452
1049109	285471
393729	267861
918025	267810
520	285403
262669	285472
918023	267810
1180187	272978
1180184	272978
524	285474
1180188	277677
1180162	284387
262677	285472
530	285474
533	285403
1180167	273479
1180164	273479
1573390	285455
1180170	283089
918039	283149
1180171	283091
1180168	270366
393757	277686
918037	267203
1180169	283089
393754	277686
1180174	272968
1573380	285458
918035	267203
393753	273195
786963	285413
1180173	283091
918062	283058
1573433	285462
1180208	283370
548	285403
262689	285465
1180215	273677
550	285403
393760	267227
524846	285407
1180212	273677
1573438	285431
551	285513
393761	283752
554	285513
918052	283154
1180216	281505
1573426	285514
555	285513
786976	285413
918050	273543
557	285513
918051	273543
262698	285465
393768	277683
786978	285413
918048	273543
1573430	285530
787004	285532
1180194	283080
1573417	285533
262710	285534
918076	284010
1180193	277677
524860	285517
565	285513
524861	269777
1049125	285471
1573421	285521
1180196	283080
567	285513
1180197	272984
568	285524
393790	277301
524848	285517
1180203	269452
1180200	272984
786999	285532
918066	280348
1180207	273680
574	285524
1180204	273680
918065	283058
576	285795
1573464	285527
1049170	285556
918093	277692
1180241	277689
1573468	285557
524877	285558
1180244	277697
918086	278902
1180250	277697
918087	277692
1180251	278261
1573457	285570
918084	278902
1180226	281505
393815	276613
1573449	285572
393812	277301
524892	285558
1573452	285574
393811	277301
1180231	270859
524894	285558
918104	282914
1180234	270859
1180235	277689
787026	285576
1180274	273665
524905	285561
1180273	277382
524908	285561
524909	285565
1180276	273665
1573502	285567
1180277	276610
1180282	276617
393839	269591
787045	285576
918116	282914
787047	285576
1180281	276610
1573492	285599
1573495	285600
1180259	272411
524922	285565
1180256	272411
524923	285601
1180262	282330
1180263	276493
524926	285601
1180260	282330
787067	285602
1573487	285620
1180267	273416
1180265	276493
1573475	285623
1180271	277382
918129	278640
1180269	273416
524936	285626
1180310	276615
787081	285602
787079	285602
1180313	276627
1180318	276622
1573524	285628
1180317	276627
1573527	285607
787101	285413
1573514	285612
787103	285413
1180293	276617
1573519	284927
1573504	284928
524945	284913
1180296	276637
393882	285455
1180300	276637
1180301	276615
1573511	284914
1573563	284915
393890	271627
1180343	276632
393889	285455
1180341	275321
524960	284913
787109	284916
1573553	284909
524962	284913
787104	284910
1573556	284911
787106	284910
1180348	276632
1311418	284912
787107	284910
1180349	276647
524984	284946
1573550	284947
1180325	276622
787124	284916
524977	284946
787126	284916
1180328	276622
1573538	284948
1180329	272926
1180334	275321
1180333	272926
1573592	284933
525006	284934
1573587	284935
1311449	284936
718	285795
720	285795
918238	283114
723	284929
393938	283259
918234	276642
1573580	284930
918233	276642
918230	276642
393951	285533
1180361	276647
1573571	284932
736	284929
738	284975
740	284975
741	284975
1180404	277114
393953	281765
1180414	277114
749	284976
525031	284977
752	284976
753	284976
1180387	267803
1573609	284978
525051	284954
918269	277113
757	284955
1311458	284936
760	284955
1573600	284956
761	284955
525041	284977
763	284957
525043	284949
918282	284131
1049364	284950
1049365	284950
918280	277113
1180436	277116
1180442	277116
1180443	277115
525059	285008
1573652	285004
1573640	285005
918303	268839
1573646	285006
1573633	285007
918318	282186
1573691	284985
1180470	277118
918315	268839
394030	269929
1573682	284986
1180473	277117
1180478	277117
1180479	277110
1573687	284987
918334	285412
1180450	277109
1573674	284988
918333	277112
1180449	277115
1180454	277109
1180455	277111
1573664	284980
918327	277112
1180460	277111
1573670	284423
1180461	277118
918350	267170
918349	277092
837	284957
1049429	284425
838	284410
1180506	275491
918343	277092
1573714	284414
1573719	284416
918366	279637
918367	279637
1573706	284419
394066	283238
918362	277094
918363	279637
1573709	284394
1180484	277110
1180485	277093
1180490	277093
1573696	284397
1049418	284425
525140	284400
394075	278900
918355	277094
525142	284400
918352	281497
863	284410
525160	284404
865	284410
1573753	284471
1180528	277096
869	284474
1049461	284477
918372	277095
1180537	277098
1573747	284452
1180542	277097
1573750	284457
918369	277095
1180541	277098
525178	284404
1180512	275491
1180518	275327
887	284474
1573743	284461
1180522	275327
890	284466
525174	284404
1180524	277096
895	284466
896	284466
898	284435
525194	284438
1573786	284443
525197	284508
787337	284510
902	284435
787338	284510
1573790	284512
903	284435
787332	284510
1573776	284514
905	284497
525188	284438
1573780	284500
909	284497
910	284497
525209	284503
918431	282516
914	284506
525210	284503
918428	282516
1573770	284485
525212	284503
787352	284488
918426	284715
1442690	284588
917	284506
918427	284715
918	284506
918423	284715
922	284524
1573762	284538
525203	284508
924	284541
525204	284503
1573766	284543
927	284541
787347	284488
928	284541
929	284545
1180595	277090
918444	277089
1573818	284527
918445	277089
918442	277089
787369	284530
787370	284530
1573823	284533
1573808	284536
1180600	277090
1180601	277091
1180606	277091
1180607	277102
1573813	284518
132019	280678
1573801	284598
787390	284599
918458	283182
1573804	284619
949	284545
918459	283271
918456	283182
953	284622
525233	284503
1573793	284623
956	284622
525236	284625
1442730	277101
957	284622
1180591	277097
958	284603
1573799	284607
961	284603
962	284603
787406	284611
787407	284611
964	284615
1311696	284671
1573852	284672
525262	284673
967	284615
918473	286364
787396	284611
918470	273154
969	284691
1573841	284694
1180638	277104
1573844	284695
787393	284599
975	284691
976	284691
787421	284696
1573833	284677
978	284681
918490	268517
1180614	277102
1180615	277104
1573837	284686
982	284681
787418	284028
983	284011
918489	277103
787412	284028
986	284011
987	284011
918482	277103
989	284012
525269	284014
1573830	284015
787436	284696
787437	284001
525290	284014
525292	284014
525294	284007
1573886	284004
918500	268517
1573875	284009
1049596	284021
1573878	284067
1008	284012
1573864	284068
1010	284045
1180641	277106
525308	284049
787448	284046
1180647	277106
1573869	284051
1015	284045
1019	284032
787440	284001
1573860	284036
1049581	284021
525320	284049
1180694	275439
787465	284046
787467	284040
1180698	277105
1573906	284044
1573910	284080
525319	284049
787481	284082
525342	284049
1573902	284934
787477	284082
525330	284049
1573893	284084
787475	284040
1056	284032
525352	284072
1180723	272928
1180721	277108
1060	284032
1573948	284073
1062	284074
525358	284072
1442878	277114
1065	284074
1066	284074
1049658	284075
1311806	284069
1068	284070
1180735	277107
1180733	272928
918590	277100
525370	285513
1180704	277105
1311782	284071
1075	284070
394293	267853
1180705	269615
1180710	277099
1078	284108
394288	273183
1180709	269615
132154	273046
525360	284072
1180714	277099
1082	284108
1083	284108
1085	284110
1180717	277108
1573976	284112
1089	284110
525385	285513
1090	284110
918604	276500
525387	285513
1049683	284114
1092	284091
918603	276914
1180759	276926
1049685	284114
394304	268607
1049686	284092
1095	284091
1573983	284093
1096	284091
1573968	284094
394319	268607
1098	284089
918596	276914
132169	273046
1180761	276924
1101	284089
918595	277100
1102	284089
1180764	276924
1103	284090
1180765	276930
1106	284090
1107	284090
525404	285513
1109	284138
394320	276928
525406	285513
1049672	284075
1573954	284134
1115	284138
1180745	277107
525397	285513
1049677	284075
1118	284135
394328	277455
1180748	276926
1049678	284114
1573959	284136
394342	283698
1574008	284137
918639	276934
1180787	276932
1049714	284092
1442930	280174
1574012	284121
1125	284135
918632	276934
1180788	276938
1049719	284092
1128	284122
918630	281752
1049720	284123
918631	281752
918628	281752
1131	284122
1180793	276938
1574003	284124
1132	284122
1049725	284123
1134	284119
1180796	276936
132205	280085
1049727	284157
1180771	276930
394354	285668
1141	284119
1180775	276922
1180772	276922
787579	284158
1144	284153
1180776	276954
1180782	276954
1573988	284154
1180783	276932
1150	284153
1573991	284155
1574040	284156
1153	284141
1180819	276951
918668	276966
1155	284141
918669	276966
1180817	276964
1156	284141
1180822	276951
1180823	276970
1574045	284142
1158	284143
1180826	276970
1049752	284157
1574032	284144
132235	276968
918663	276966
1164	284143
1574036	283589
1049757	284157
1049758	283592
1167	283595
1180800	276936
1180801	276974
1180806	276964
1173	283595
1180805	276974
1442945	280789
1176	283572
1574016	283576
132248	276972
525459	283580
1574020	283584
1180850	283583
787630	283554
132257	277604
787631	283554
1574075	283557
918698	274170
1049780	284157
1049781	283562
1190	283572
787626	283554
918697	276978
1194	283635
1574066	283638
1443005	280277
918691	276978
1574070	283641
1574056	283643
525497	283621
1049764	283592
1574062	283625
1049767	283628
918708	276976
1180841	280929
1574051	283632
787632	283605
1442986	275426
1049773	283628
1049775	284157
1216	283635
1574107	283609
918731	276840
1223	283654
918729	276847
918723	276847
1574101	283668
918721	276976
1233	283654
1237	283670
787674	283672
132314	275403
525520	283674
787668	283672
1574080	283657
918743	282263
1049801	283562
918741	276840
394458	279779
1049804	283562
1574084	283660
1245	283670
1049806	283663
1311946	283666
1574087	283648
1248	283685
787692	283686
132323	275403
918764	285790
1574138	283705
787688	283709
918762	276844
1049845	283712
787690	283709
787691	283709
1049847	283715
525539	283690
525540	283694
918754	276844
1311992	283697
1574132	283702
1049853	283715
1049855	283235
1311972	283236
787709	285336
132336	276972
918780	278528
787711	283237
918778	285790
787705	283238
1049829	283663
1574125	283229
787706	285336
1311970	283230
918777	285790
1311971	283232
787701	283686
1049833	283234
787703	283238
1276	283685
1180911	281299
1049838	283234
1443048	285795
1049839	283712
1280	283244
1049872	283246
1574168	283268
1049874	283246
1049875	283256
1574172	283257
787721	283237
787722	283237
1049878	283256
394497	271510
787723	283258
1049879	283259
787716	283237
1049881	283259
1049883	283250
1049885	283250
1049886	283251
1295	283244
787715	283237
918785	267255
394519	284832
918815	276857
1574153	283253
1298	283244
918812	276855
1049859	283235
1300	283255
132374	276968
787738	283264
1049862	283297
918806	276855
1049864	283297
1574144	283298
1305	283255
1306	283280
1049866	283281
787728	283258
1574148	283282
787730	283264
1049870	283281
1049904	283251
787758	283283
918828	276861
918829	273388
394529	266997
1312051	283270
918823	276861
1574193	283273
918821	276857
132397	279201
1049919	283276
1574199	283279
525624	283326
525627	283326
525628	283326
1574188	283327
787770	283328
918840	273363
918838	276859
1574176	283310
1443119	276811
918837	276859
1574183	283311
918858	274259
132423	273653
918859	268331
1574237	283313
1443153	273478
918853	274259
525638	283314
132429	270482
918878	276865
918879	268454
787806	283301
918877	276865
918874	276865
1049924	283276
132436	276863
918872	281156
1049926	283276
1049927	283304
525649	283307
525651	283307
918869	281156
1574211	283335
525652	283307
1181004	284831
1049968	283336
525673	283337
918895	267559
1049969	283338
1574266	283331
1181041	276868
787817	283332
918888	267559
525679	283337
1049975	283338
1049977	283338
1574257	283333
1049978	283334
1049982	283334
1181053	276876
1049983	283329
1574263	283330
525688	283348
394613	278437
1574251	283344
787832	283345
1049957	283304
1400	283280
1049960	283336
1574240	283346
525681	283347
1181035	276868
1404	283340
787824	283341
918896	276873
1049966	283336
525687	283347
787852	283342
525707	283343
1574299	283339
918916	275764
1050012	283329
1050015	283357
918942	283924
1181058	276876
1181059	276882
1574282	283358
918941	277252
918939	279643
787867	283353
1574273	283354
1181065	276879
1312143	283355
1181071	276879
918959	276893
1050033	283357
1574329	283356
1181104	276890
918957	276893
1181110	276890
1181111	276899
1050038	283349
1443248	278387
787883	283350
1574321	283351
525730	283343
918946	270235
1181118	276899
1050044	283349
1574324	283352
525733	283343
1574326	283376
918945	283924
1050047	283377
1574315	283378
918968	274785
918969	276896
918966	274785
525745	283343
918965	277262
1574307	283372
525750	283343
1574311	283373
525771	283374
1181142	276905
1574365	283375
787914	283360
918985	276902
918982	276896
1181144	267363
525765	283374
1181148	277029
1574358	283361
787932	283362
919007	273640
919004	273640
1181120	277035
525787	283021
1181126	277035
1050052	283377
1181127	277032
1050053	283377
394704	269391
919000	277040
919001	285323
1574351	283022
1050058	283377
787920	283360
918994	276902
1050060	283377
525781	283021
918995	277040
1181135	276905
1050061	283023
918992	276902
1181133	277032
1181170	277037
1181171	277046
1050097	283024
919021	276146
1574397	283014
1050103	283024
1181178	277043
1050105	283016
787942	283362
919013	272023
1181177	277046
919011	280942
919008	280942
919038	283141
1181154	277052
919039	283141
919036	283650
919037	283650
1181153	277029
787960	283018
919034	277049
1181158	277056
787962	283018
525823	283020
1181157	277052
1181163	277056
525810	283000
525813	283000
1050093	283023
787954	283018
919024	276146
1181164	277037
919025	277049
919054	271077
1181202	277061
787981	283004
1050129	283043
1050130	283053
263687	283054
1181201	277060
787978	283055
787972	283055
1181210	277067
263693	283054
263695	283056
525827	283020
1181209	277061
525828	283020
1574421	283046
525830	283048
656901	268668
394774	269391
525848	283050
656922	277064
1181186	277043
394775	274306
525849	283050
1181187	277073
263703	283056
787988	283052
1181194	277073
1050120	283016
787989	283052
919063	270484
1050122	283016
525843	283048
787991	283035
919061	284592
1050123	283016
263704	282774
525844	283050
787984	283004
1050124	283043
787985	283052
919056	271077
1181196	277060
919057	284592
1574407	282775
1574457	282776
919084	277070
919085	277079
263712	282774
263713	282761
919083	277070
1574461	282764
919080	277076
919081	277070
919078	277076
1050168	282767
1574449	282770
919077	277963
656934	277085
788000	283035
919074	270484
263721	282761
788001	282780
919075	277963
1181247	277082
1574453	282783
1050174	282767
394793	275917
1050175	282786
919102	283189
1574440	282798
919103	283189
1050145	283053
919100	281635
1181216	277067
263735	282799
919101	283189
1181217	276979
919098	281635
263729	282799
525885	282800
919099	281635
1050149	282767
1574445	282801
394801	283650
656947	277085
919095	277079
1181224	276979
1574437	283660
394809	275741
919118	280563
1181267	277082
1574489	282790
788040	282780
919115	285455
1050197	282792
263746	282794
525902	282800
788042	282796
919112	276984
1574494	282804
919113	285455
1050199	282806
1443423	268301
394828	283566
788038	282780
919106	283205
263753	282794
919107	276984
919104	283205
1050206	282806
919105	283205
525912	282488
788060	282475
525913	282488
656987	268817
919135	276982
525915	282476
656985	268817
788057	282477
263762	282478
656988	269603
919128	279151
919129	276982
525904	282800
1050185	282786
394844	283004
919124	279151
525907	282469
1050187	282470
525908	282469
788048	282796
919122	280563
263769	282478
525909	282488
788049	282477
1050190	282470
1574470	282472
1050191	282792
1574522	282474
1443442	277478
1574524	282484
263778	282517
1574527	282518
1443455	276515
1574514	282498
919141	267930
919138	267197
1312376	282499
263786	282517
919136	267197
1574518	282500
263787	282501
525944	282476
919166	279657
919167	279679
1050209	282489
525946	282476
263799	282491
263792	282501
1050212	282494
263793	282491
525949	282497
919163	279657
919161	276990
1181285	272371
1574511	282546
263805	282547
263806	282548
1443436	279319
263800	282547
788082	282475
1574502	282529
788083	282475
919182	283208
1312404	282530
1574552	282531
919183	286093
919180	283208
919176	268503
525967	282532
1574544	282521
919175	268503
919172	279679
525955	282497
1050267	282523
1050269	282525
919198	284148
1574536	282575
919199	284148
919196	272493
919197	284148
525980	282576
919194	268506
1050244	282494
1574541	282577
1050246	282494
525983	282576
919193	268506
919190	268506
525970	282532
919188	269404
1050250	282523
525971	282532
919189	269404
1574531	282578
919186	283219
919185	286093
525992	282559
919214	276478
788142	282560
1050290	282561
1050291	282562
525996	282551
1574589	282554
919208	268234
1181365	276987
525984	282576
788132	282560
1181370	276987
1050297	282562
1050298	282588
525987	282559
919202	276996
1050300	282588
919203	268234
919200	276996
525991	282559
1574583	282584
394935	276309
657080	267819
1050274	282525
1050275	282585
1050276	282585
1050277	282586
1443491	280208
526014	282587
657074	282576
526002	282551
788151	282580
1050283	282586
657078	282597
1050285	282586
657076	282559
1050286	282561
263876	282581
1050320	282582
1312471	282583
1050324	282579
526029	282597
1574622	282598
263884	282593
526016	282587
526017	282587
1181403	276993
919237	278087
1443546	277002
788161	282580
263883	282581
263894	282593
263895	282594
1574603	282595
1443520	276999
1050311	282596
526032	282597
1181386	277007
526033	282597
263902	282594
394972	278463
263903	282589
1050315	282596
1312463	282583
1181391	277007
1050318	282582
526056	282590
1181426	276404
1181427	276406
1574649	282591
263910	282589
263911	282592
526059	282590
526060	282590
1050356	282579
394979	284591
526061	282616
1050358	282579
263917	282592
1181435	276405
1574641	282617
1181433	276406
394987	271268
1443558	277002
1574632	282618
394996	280356
526074	282616
1181408	276993
1181412	276408
1443552	277002
788219	282554
1574625	282612
263935	282613
395005	279903
1181417	276408
263929	282613
1181420	276404
1181462	276407
1181460	276400
1574686	282614
1050393	282615
1312541	282599
1574677	282600
1181468	276407
263947	282601
1181469	276399
1181440	276405
1574666	282635
1181441	276402
1181447	276402
1574669	282636
263954	282601
263955	282637
1181448	276401
526099	282638
1050379	282631
1181454	276401
263961	282637
1181455	276400
1050382	282631
1574662	282632
1050383	282633
1443593	280208
1181491	276403
263974	282634
1574714	282620
1181489	276454
1050420	282621
1050421	281863
1574719	281864
1181498	276453
263982	282634
1312574	281859
263983	281860
1181497	276403
1574709	281861
1050430	281863
1443640	276811
1574696	281862
263989	281860
1181475	276399
263991	281865
1574699	281866
1312544	282599
1181476	276456
1181482	276456
919351	277857
1181483	276454
263998	281865
1050410	282615
1574690	281867
263999	281868
1574693	281873
1050414	282621
1050448	281874
657224	276455
919373	278055
1181526	276458
1050453	281874
1312594	281875
1181525	276457
1050455	281869
1181531	276458
1312605	281875
1181533	276450
1181504	276453
1050434	281870
1181505	276449
1050435	281870
1050436	281871
1181511	276449
657245	283326
1312579	281872
1050441	281871
788310	281876
1181512	276452
1050442	281877
1181519	276457
1181517	276452
1050447	281877
1574777	281878
1181552	276451
1312630	281888
1574781	281889
788325	281890
657248	283314
1050490	281891
1181566	276462
657252	278136
1181538	276450
1181539	276451
264054	281880
1050466	281882
1443684	276464
1050467	281882
1574763	281884
1050468	281886
1312608	281894
657279	285381
788346	281896
264060	281880
264061	281918
1574759	281907
657288	276463
395139	276466
264066	281918
1181589	270593
919428	284321
1050522	281908
1312670	281909
1574802	281910
919427	284321
1181599	276465
264074	281900
788354	281902
264080	281900
657311	276463
1574797	281904
1181577	276462
788368	281906
1050508	281891
1443722	276468
1312649	281914
264090	281697
395175	276467
1050545	281698
1050546	281698
1050547	281684
788392	281906
264097	281697
264098	281685
919465	276460
264111	281686
264104	281685
919458	276460
264105	281686
657317	276459
526264	281687
264117	281679
264118	281680
657337	276459
1050531	281681
264112	281679
526268	281687
526269	281687
919483	276461
526270	281683
264124	281716
1181611	276465
1050537	281681
264123	281680
264135	281717
919501	276416
526284	281718
264129	281716
526285	281718
919499	274139
264130	281717
1181657	276415
526276	281683
526279	281718
919489	276461
919518	276420
1574856	281704
657371	284959
264151	281705
657369	284959
526300	281706
1574861	281707
1312707	281699
788437	281700
1574849	281702
919509	276420
1181646	276415
919507	276416
526295	281706
264164	281735
1050608	281736
919532	276418
1050611	282790
526316	281737
919530	276424
1050613	282790
395232	267544
1050614	281738
1050615	281738
1050616	281724
1050619	281724
526310	281737
919521	276424
1181693	275810
264180	281725
526329	281726
264179	281735
919543	276422
395260	267537
919540	276418
1050602	281727
1050604	281727
1574884	281719
1050605	281736
395271	276428
919567	284373
1181715	286472
1574938	281721
919565	284373
657422	269727
919563	276426
1312785	281768
526350	281764
526351	281764
1050647	281765
1050648	281765
1312798	281766
526341	281764
919555	276426
1574933	281767
919552	276422
1312773	281747
526363	281748
788511	281749
1574923	281750
1574926	281741
526353	281764
1443851	267809
1181745	276412
1312816	281777
1181748	276410
1181754	276410
1312829	281778
919588	284302
919586	284302
395305	276428
1312827	281773
526392	281748
526395	281748
919610	278061
1050660	281774
919611	284379
788538	281775
919608	278061
1050662	281774
1050664	281776
395327	276429
1181739	276412
1181780	276436
919622	280194
1443932	276434
1574994	281769
919621	280194
1181785	276436
1050716	281770
526405	281771
919646	280198
1181762	276440
919647	276438
1050689	281776
1050690	281772
526427	281786
919645	280198
919642	280196
1050692	281772
1181767	276440
526430	281786
919640	280196
526431	281786
526418	281771
1574979	281787
1312841	281778
1050702	281788
526441	281782
1050737	281783
1181808	276444
526443	281782
919658	276438
1181814	276444
1181815	276442
1575037	281784
1312892	281785
1050745	281783
1050747	281783
1181822	276442
1181823	276448
526458	281779
1181792	276446
657529	285338
1050724	281770
526461	281780
1181800	276446
1181801	276432
526452	281779
1181807	276432
1575067	281781
1181844	276182
526479	281780
1181845	276179
1050776	281056
264333	281725
1181851	276179
1050778	281056
1050780	281032
1181852	276196
1575063	281036
526491	281040
1181830	276194
1575052	281044
1181829	276448
919702	280622
919703	280622
1575043	281058
526484	281040
1181838	276182
264345	281060
657559	283567
1575045	281064
1181836	276194
264347	281060
1181875	276200
1050802	281067
919725	276198
1050804	281067
1575100	281057
1181876	276204
919718	280176
